Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Marvin Jones,California,11,2012,2023,151,118,https://www.profootballarchives.com/players/j/jone16901.html
Matt Jones,Arkansas,4,2005,2008,54,15,https://www.profootballarchives.com/players/j/jone16930.html
Matt Jones,Florida,3,2015,2017,25,7,https://www.profootballarchives.com/players/j/jone16931.html
Melvin Jones,Houston,1,1981,1981,11,10,https://www.profootballarchives.com/players/j/jone17200.html
Mike Jones,Alcorn,State,1,1977,1977,12,https://www.profootballarchives.com/players/j/jone17400.html
Mike Jones,Tennessee,State,6,1983,1989,79,https://www.profootballarchives.com/players/j/jone17600.html
Mike Jones,SUNY,Brockport,1,1987,1987,1,https://www.profootballarchives.com/players/j/jone18000.html
Mike Jones,Sacramento,CC;,Texas,A&M,3,1990,https://www.profootballarchives.com/players/j/jone18200.html
Mike Jones,Missouri,13,1991,2002,183,99,https://www.profootballarchives.com/players/j/jone18400.html
Mike Jones,North,Carolina,State,9,1991,1999,https://www.profootballarchives.com/players/j/jone18600.html
Naquan Jones,Michigan,State,5,2021,2024,48,https://www.profootballarchives.com/players/j/jone18690.html
Nate Jones,Texas,1,2009,2009,1,0,https://www.profootballarchives.com/players/j/jone18750.html
Nate Jones,Rutgers,9,2004,2011,105,10,https://www.profootballarchives.com/players/j/jone18800.html
Nazair Jones,North,Carolina,2,2017,2018,20,https://www.profootballarchives.com/players/j/jone18850.html
Nic Jones,Ball,State,2,2023,2024,10,https://www.profootballarchives.com/players/j/jone18990.html
Onrea Jones,Hampton,1,2010,2010,2,0,https://www.profootballarchives.com/players/j/jone19040.html
Patrick Jones,Pittsburgh,4,2021,2024,58,5,https://www.profootballarchives.com/players/j/jone19063.html
Quintin Jones,Pittsburgh,2,1988,1990,5,0,https://www.profootballarchives.com/players/j/jone19200.html
Ralph Jones,Wabash,1,1921,1921,1,0,https://www.profootballarchives.com/players/j/jone19350.html
Ralph Jones,Union,(Tennessee);,Alabama,2,1946,1947,https://www.profootballarchives.com/players/j/jone19400.html
Ray Jones,Southern,University,4,1970,1973,30,https://www.profootballarchives.com/players/j/jone19600.html
Reggie Jones,Arkansas;,Memphis,4,1991,1994,41,https://www.profootballarchives.com/players/j/jone19700.html
Reggie Jones,Butler,CC;,Louisiana,State,3,1995,https://www.profootballarchives.com/players/j/jone19800.html
Reno Jones,Cornell,1,1922,1922,3,2,https://www.profootballarchives.com/players/j/jone19900.html
Reshad Jones,Georgia,10,2010,2019,128,113,https://www.profootballarchives.com/players/j/jone19910.html
Richard Jones,Trinity,Valley,CC;,Texas,A&M-Kingsville,1,https://www.profootballarchives.com/players/j/jone19950.html
Ricky Jones,Tuskegee,7,1977,1983,87,0,https://www.profootballarchives.com/players/j/jone20000.html
Robbie Jones,Alabama,4,1984,1987,60,0,https://www.profootballarchives.com/players/j/jone20200.html
Robert Jones,East,Carolina,10,1992,2001,151,https://www.profootballarchives.com/players/j/jone20300.html
Robert Jones,Highland,CC;,Middle,Tennessee,State,4,https://www.profootballarchives.com/players/j/jone20342.html
Rod Jones,Southern,Methodist,11,1986,1996,144,https://www.profootballarchives.com/players/j/jone20400.html
Rod Jones,Washington,3,1987,1989,9,1,https://www.profootballarchives.com/players/j/jone20600.html
Rod Jones,Kansas,6,1996,2001,60,38,https://www.profootballarchives.com/players/j/jone20650.html
Roger Jones,Tennessee,State,7,1991,1997,79,https://www.profootballarchives.com/players/j/jone20700.html
Ron Jones,Trinity,Valley,CC;,Texas-El,Paso,1,https://www.profootballarchives.com/players/j/jone20800.html
Ronald Jones,Southern,California,5,2018,2022,61,https://www.profootballarchives.com/players/j/jone20871.html
Rondell Jones,North,Carolina,5,1993,1997,76,https://www.profootballarchives.com/players/j/jone20900.html
Rulon Jones,Utah,State,9,1980,1988,129,https://www.profootballarchives.com/players/j/jone21000.html
Rushen Jones,Vanderbilt,2,2003,2004,16,0,https://www.profootballarchives.com/players/j/jone21030.html
Sam Jones,Arizona,State,1,2018,2018,5,https://www.profootballarchives.com/players/j/jone21080.html
Scott Jones,Washington,4,1989,1991,22,1,https://www.profootballarchives.com/players/j/jone21100.html
Sean Jones,Northeastern,13,1984,1996,201,143,https://www.profootballarchives.com/players/j/jone21200.html
Sean Jones,Georgia,7,2005,2011,107,85,https://www.profootballarchives.com/players/j/jone21210.html
Seantavius Jones,Valdosta,State,1,2015,2015,3,https://www.profootballarchives.com/players/j/jone21215.html
Selwyn Jones,Colorado,State,4,1993,1996,47,https://www.profootballarchives.com/players/j/jone21250.html
Shawn Jones,Georgia,Tech,1,1993,1993,1,https://www.profootballarchives.com/players/j/jone21300.html
Sidney Jones,Washington,8,2017,2023,60,27,https://www.profootballarchives.com/players/j/jone21320.html
Spike Jones,Middle,Georgia,JC;,Georgia,8,1970,https://www.profootballarchives.com/players/j/jone21400.html
Stan Jones,Maryland,13,1954,1966,157,126,https://www.profootballarchives.com/players/j/jone21600.html
Steve Jones,Duke,7,1973,1978,77,14,https://www.profootballarchives.com/players/j/jone21800.html
Taiwan Jones,Eastern,Washington,13,2011,2023,141,https://www.profootballarchives.com/players/j/jone21900.html
Taiwan Jones,Michigan,State,1,2016,2016,3,https://www.profootballarchives.com/players/j/jone21901.html
Tebucky Jones,Syracuse,8,1998,2005,109,73,https://www.profootballarchives.com/players/j/jone21910.html
Terren Jones,Alabama,State,1,2014,2014,1,https://www.profootballarchives.com/players/j/jone21935.html
Terry Jones,Alabama,7,1978,1984,85,49,https://www.profootballarchives.com/players/j/jone22000.html
Terry Jones,Alabama,5,2002,2005,53,34,https://www.profootballarchives.com/players/j/jone22050.html
Tevin Jones,Memphis,1,2019,2019,5,0,https://www.profootballarchives.com/players/j/jone22080.html
Thomas Jones,Virginia,12,2000,2011,180,125,https://www.profootballarchives.com/players/j/jone22100.html
Thurmon Jones,Abilene,Christian,2,1941,1942,6,https://www.profootballarchives.com/players/j/jone22210.html
Tim Jones,Southern,Mississippi,3,2022,2024,50,https://www.profootballarchives.com/players/j/jone22261.html
T.J. Jones,Notre,Dame,5,2015,2019,45,https://www.profootballarchives.com/players/j/jone22281.html
Todd Jones,Arkansas;,Henderson,State,1,1993,1993,https://www.profootballarchives.com/players/j/jone22300.html
Tom Jones,Bucknell,9,1930,1938,79,52,https://www.profootballarchives.com/players/j/jone22400.html
Tom Jones,Kentucky,State;,Miami,(Ohio),1,1955,https://www.profootballarchives.com/players/j/jone22600.html
Tony Jones,Western,Carolina,13,1988,2000,184,https://www.profootballarchives.com/players/j/jone22700.html
Tony Jones,Angelina,JC;,Texas,4,1990,1993,https://www.profootballarchives.com/players/j/jone22800.html
Tony Jones,Syracuse,1,1995,1995,2,0,https://www.profootballarchives.com/players/j/jone22900.html
Tony Jones,Notre,Dame,7,2020,2024,26,https://www.profootballarchives.com/players/j/jone22902.html
Travis Jones,Connecticut,3,2022,2024,49,18,https://www.profootballarchives.com/players/j/jone22981.html
Truman Jones,Harvard,1,2024,2024,1,0,https://www.profootballarchives.com/players/j/jone22987.html
Tyrone Jones,Southern,University,1,1988,1988,1,https://www.profootballarchives.com/players/j/jone23000.html
Tyrone Jones,Louisiana,State;,Mississippi,Gulf,Coast,CC;,https://www.profootballarchives.com/players/j/jone23100.html
Velus Jones,Southern,California;,Tennessee,4,2022,2024,https://www.profootballarchives.com/players/j/jone23177.html
Vi Jones,Southern,California;,North,Carolina,State,2,https://www.profootballarchives.com/players/j/jone23179.html
Victor Jones,Virginia,Tech,7,1988,1994,93,https://www.profootballarchives.com/players/j/jone23200.html
Victor Jones,Louisiana,State,6,1990,1994,67,https://www.profootballarchives.com/players/j/jone23300.html
Walter Jones,Holmes,CC;,Florida,State,12,1997,https://www.profootballarchives.com/players/j/jone23360.html
Wayne Jones,Utah,1,1987,1987,6,0,https://www.profootballarchives.com/players/j/jone23600.html
Willie Jones,Purdue,1,1962,1962,10,0,https://www.profootballarchives.com/players/j/jone23800.html
Willie Jones,Kansas,State,4,1967,1971,22,https://www.profootballarchives.com/players/j/jone24000.html
Willie Jones,Florida,State,3,1979,1981,40,https://www.profootballarchives.com/players/j/jone24200.html
Willie Jones,Central,Florida;,Morgan,State;,Grambling,State,https://www.profootballarchives.com/players/j/jone24300.html
Xavier Jones,Southern,Methodist,1,2020,2020,13,https://www.profootballarchives.com/players/j/jone24810.html
Zay Jones,East,Carolina,9,2017,2024,115,https://www.profootballarchives.com/players/j/jone25050.html
Maurice Jones-Drew,UCLA,9,2006,2014,126,71,https://www.profootballarchives.com/players/j/jone25150.html
Harold Jones-Quartey,Findlay,2,2015,2016,29,16,https://www.profootballarchives.com/players/j/jone25400.html
Jaryd Jones-Smith,Pittsburgh,2,2020,2021,7,0,https://www.profootballarchives.com/players/j/jone26000.html
Bennie Joppru,Michigan,3,2006,2007,19,0,https://www.profootballarchives.com/players/j/jopp00100.html
Akeem Jordan,James,Madison,8,2007,2014,100,https://www.profootballarchives.com/players/j/jord00070.html
Andrew Jordan,North,Greenville,JC;,Western,Carolina,9,https://www.profootballarchives.com/players/j/jord00100.html
Antony Jordan,Vanderbilt,3,1998,2001,27,3,https://www.profootballarchives.com/players/j/jord00120.html
Brevin Jordan,Miami,(Florida),4,2021,2024,36,https://www.profootballarchives.com/players/j/jord00195.html
Brian Jordan,Richmond,3,1989,1991,36,30,https://www.profootballarchives.com/players/j/jord00200.html
Buford Jordan,McNeese,State,7,1986,1992,75,https://www.profootballarchives.com/players/j/jord00400.html
Cameron Jordan,California,14,2011,2024,226,225,https://www.profootballarchives.com/players/j/jord00450.html
Charles Jordan,Long,Beach,CC,7,1994,1999,https://www.profootballarchives.com/players/j/jord00500.html
Curtis Jordan,Texas,Tech,11,1976,1986,145,https://www.profootballarchives.com/players/j/jord00600.html
Darin Jordan,Northeastern,4,1988,1993,59,7,https://www.profootballarchives.com/players/j/jord00800.html
David Jordan,Auburn,3,1984,1987,33,4,https://www.profootballarchives.com/players/j/jord01000.html
Dion Jordan,Oregon,6,2013,2020,63,5,https://www.profootballarchives.com/players/j/jord01100.html
Donald Jordan,Houston,1,1984,1984,13,0,https://www.profootballarchives.com/players/j/jord01200.html
Francis Jordan,1,1920,1920,1,1,0,https://www.profootballarchives.com/players/j/jord01600.html
Freddie Jordan,1,1923,1923,1,0,0,https://www.profootballarchives.com/players/j/jord01670.html
Henry Jordan,Virginia,13,1957,1969,163,139,https://www.profootballarchives.com/players/j/jord01800.html
James Jordan,Louisiana,Tech,2,2002,2003,7,https://www.profootballarchives.com/players/j/jord02150.html
Jeff Jordan,Tulsa,3,1965,1967,37,7,https://www.profootballarchives.com/players/j/jord02200.html
Jeff Jordan,Washington,3,1970,1972,11,0,https://www.profootballarchives.com/players/j/jord02400.html
Jimmy Jordan,Florida,1,1967,1967,1,0,https://www.profootballarchives.com/players/j/jord02600.html
Ken Jordan,Tuskegee,1,1987,1987,3,1,https://www.profootballarchives.com/players/j/jord03200.html
Kevin Jordan,UCLA,1,1996,1996,1,0,https://www.profootballarchives.com/players/j/jord03300.html
LaMont Jordan,Maryland,9,2001,2009,115,29,https://www.profootballarchives.com/players/j/jord03330.html
Larry Jordan,Youngstown,State,2,1962,1964,10,https://www.profootballarchives.com/players/j/jord03400.html
Leander Jordan,Indiana,(Pennsylvania),4,2001,2005,37,https://www.profootballarchives.com/players/j/jord03500.html
Lee Roy,Jordan,Alabama,14,1963,1976,186,https://www.profootballarchives.com/players/j/jord03600.html
Mike Jordan,Ohio,State,5,2019,2024,68,https://www.profootballarchives.com/players/j/jord03671.html
Mike Jordan,Missouri,Western,State,3,2016,2018,https://www.profootballarchives.com/players/j/jord03672.html
Omari Jordan,Vermillion,JC;,Buffalo,1,2004,2004,https://www.profootballarchives.com/players/j/jord03690.html
Randy Jordan,North,Carolina,9,1993,2002,122,https://www.profootballarchives.com/players/j/jord03700.html
Richard Jordan,Missouri,Southern,State,4,1997,2002,https://www.profootballarchives.com/players/j/jord03740.html
Shelby Jordan,Washington-St.,Louis,11,1975,1986,151,https://www.profootballarchives.com/players/j/jord03800.html
Steve Jordan,Brown,13,1982,1994,176,149,https://www.profootballarchives.com/players/j/jord04000.html
Steve Jordan,Southern,California,1,1987,1987,3,https://www.profootballarchives.com/players/j/jord04200.html
Tim Jordan,Wisconsin,3,1987,1989,30,10,https://www.profootballarchives.com/players/j/jord04400.html
Tony Jordan,Kansas,State,2,1988,1989,22,https://www.profootballarchives.com/players/j/jord04600.html
Tim Jorden,Indiana,4,1990,1993,63,25,https://www.profootballarchives.com/players/j/jord04800.html
Carl Jorgensen,St.,Mary's,(California),2,1934,1935,https://www.profootballarchives.com/players/j/jorg00200.html
Wagner Jorgensen,St.,Mary's,(California),2,1936,1937,https://www.profootballarchives.com/players/j/jorg00400.html
Alex Joseph,Temple,1,2010,2010,1,0,https://www.profootballarchives.com/players/j/jose00040.html
Brandon Joseph,Northwestern;,Notre,Dame,2,2023,2024,https://www.profootballarchives.com/players/j/jose00070.html
Davin Joseph,Oklahoma,8,2006,2014,116,112,https://www.profootballarchives.com/players/j/jose00140.html
Dwayne Joseph,Syracuse,1,1995,1995,16,1,https://www.profootballarchives.com/players/j/jose00200.html
Elvis Joseph,Louisiana-Lafayette;,Southern,University,2,2001,2002,https://www.profootballarchives.com/players/j/jose00220.html
Greg Joseph,Florida,Atlantic,8,2018,2024,75,https://www.profootballarchives.com/players/j/jose00255.html
James Joseph,Auburn,5,1991,1995,78,16,https://www.profootballarchives.com/players/j/jose00300.html
Joe Joseph,Miami,(Florida),1,2010,2010,1,https://www.profootballarchives.com/players/j/jose00350.html
Johnathan Joseph,Coffeyville,CC;,South,Carolina,16,2006,https://www.profootballarchives.com/players/j/jose00370.html
Karl Joseph,West,Virginia,6,2016,2021,65,https://www.profootballarchives.com/players/j/jose00415.html
Keith Joseph,Texas,A&M,1,2006,2006,1,https://www.profootballarchives.com/players/j/jose00420.html
Kelvin Joseph,Louisiana,State;,Kentucky,5,2021,2024,https://www.profootballarchives.com/players/j/jose00425.html
Kerby Joseph,Illinois,3,2022,2024,49,46,https://www.profootballarchives.com/players/j/jose00428.html
Kerry Joseph,McNeese,State,4,1998,2001,56,https://www.profootballarchives.com/players/j/jose00430.html
Linval Joseph,East,Carolina,15,2010,2024,203,https://www.profootballarchives.com/players/j/jose00480.html
Michael Joseph,Dubuque,1,2021,2021,1,0,https://www.profootballarchives.com/players/j/jose00540.html
Red Joseph,Ohio,State,2,1927,1930,20,https://www.profootballarchives.com/players/j/jose00600.html
Ricot Joseph,Central,Florida,1,2002,2002,6,https://www.profootballarchives.com/players/j/jose00630.html
Vance Joseph,Colorado,2,1995,1996,17,6,https://www.profootballarchives.com/players/j/jose01000.html
William Joseph,Miami,(Florida),6,2003,2009,69,https://www.profootballarchives.com/players/j/jose01050.html
Zern Joseph,Miami,(Ohio),2,1925,1927,7,https://www.profootballarchives.com/players/j/jose01100.html
Sebastian Joseph-Day,Rutgers,7,2019,2024,88,80,https://www.profootballarchives.com/players/j/jose01150.html
Les Josephson,Augustana,(South,Dakota),10,1964,1974,https://www.profootballarchives.com/players/j/jose01200.html
Steve Josue,Carson-Newman,1,2004,2004,4,0,https://www.profootballarchives.com/players/j/josu00200.html
Bob Joswick,Tulsa,2,1968,1969,6,0,https://www.profootballarchives.com/players/j/josw00200.html
Yonel Jourdain,Southern,Illinois,2,1994,1995,17,https://www.profootballarchives.com/players/j/jour00200.html
Bill Joyce,Holy,Cross;,Catholic,1,1920,1920,https://www.profootballarchives.com/players/j/joyc00200.html
Delvin Joyce,James,Madison,2,2002,2003,28,https://www.profootballarchives.com/players/j/joyc00370.html
Don Joyce,Tulane,12,1951,1962,134,106,https://www.profootballarchives.com/players/j/joyc00400.html
Eric Joyce,Tennessee,State,1,2002,2002,3,https://www.profootballarchives.com/players/j/joyc00630.html
Matt Joyce,Richmond,10,1995,2004,122,71,https://www.profootballarchives.com/players/j/joyc01000.html
Terry Joyce,Highland,CC;,Wichita,State;,Missouri,Southern,https://www.profootballarchives.com/players/j/joyc01200.html
Lamarcus Joyner,Florida,State,9,2014,2022,110,https://www.profootballarchives.com/players/j/joyn00290.html
Larry Joyner,Minnesota,1,1987,1987,1,0,https://www.profootballarchives.com/players/j/joyn00300.html
L.C. Joyner,Diablo,Valley,JC,1,1960,1960,https://www.profootballarchives.com/players/j/joyn00400.html
Seth Joyner,Texas-El,Paso,13,1986,1998,195,https://www.profootballarchives.com/players/j/joyn00600.html
Willie Joyner,Maryland,1,1984,1984,10,0,https://www.profootballarchives.com/players/j/joyn00800.html
Brian Jozwiak,West,Virginia,3,1986,1988,28,https://www.profootballarchives.com/players/j/jozw00200.html
Saxon Judd,Tulsa;,Louisiana-Lafayette,3,1946,1948,42,https://www.profootballarchives.com/players/j/judd00200.html
Ed Judie,Northern,Arizona,4,1982,1984,24,https://www.profootballarchives.com/players/j/judi00200.html
Matt Judon,Grand,Valley,State,9,2016,2024,https://www.profootballarchives.com/players/j/judo00200.html
William Judson,South,Carolina,State,8,1982,1989,https://www.profootballarchives.com/players/j/juds00200.html
Bhawoh Jue,Penn,State,8,2001,2007,79,https://www.profootballarchives.com/players/j/jue000200.html
Dave Juenger,Ohio,University,1,1973,1973,1,https://www.profootballarchives.com/players/j/juen00200.html
Fred Julian,Michigan,1,1960,1960,14,14,https://www.profootballarchives.com/players/j/juli00200.html
Jarmar Julien,San,Jose,State,1,2002,2002,https://www.profootballarchives.com/players/j/juli00700.html
Kevin Juma,Walla,Walla,CC;,Idaho,1,1987,https://www.profootballarchives.com/players/j/juma00200.html
Cato June,Michigan,7,2003,2009,89,73,https://www.profootballarchives.com/players/j/june00050.html
Hal Jungmichel,Kilgore,JC;,Texas,1,1946,1946,https://www.profootballarchives.com/players/j/jung00200.html
E.J. Junior,Alabama,14,1981,1993,170,120,https://www.profootballarchives.com/players/j/juni00200.html
Gregory Junior,Ouachita,Baptist,2,2022,2023,9,https://www.profootballarchives.com/players/j/juni00250.html
Steve Junker,Xavier,(Ohio),5,1957,1962,55,https://www.profootballarchives.com/players/j/junk00200.html
Mike Junkin,Duke,3,1987,1989,20,7,https://www.profootballarchives.com/players/j/junk00400.html
Trey Junkin,Louisiana,Tech,21,1983,2001,281,https://www.profootballarchives.com/players/j/junk00600.html
Joe Jurevicius,Penn,State,10,1998,2007,133,https://www.profootballarchives.com/players/j/jure00100.html
Cam Jurgens,Nebraska,3,2022,2024,44,27,https://www.profootballarchives.com/players/j/jurg00075.html
Michael Jurgens,Wake,Forest,1,2024,2024,3,https://www.profootballarchives.com/players/j/jurg00080.html
Sonny Jurgensen,Duke,18,1957,1974,219,147,https://www.profootballarchives.com/players/j/jurg00200.html
Mike Jurich,Denver,2,1941,1942,15,0,https://www.profootballarchives.com/players/j/juri00200.html
Tom Jurich,Northern,Arizona,1,1978,1978,1,https://www.profootballarchives.com/players/j/juri00400.html
Jim Juriga,Illinois,3,1988,1990,44,42,https://www.profootballarchives.com/players/j/juri00600.html
Luke Juriga,Western,Michigan,1,2020,2020,13,https://www.profootballarchives.com/players/j/juri00650.html
Walt Jurkiewicz,Indiana,1,1946,1946,9,1,https://www.profootballarchives.com/players/j/jurk00200.html
John Jurkovic,Eastern,Illinois,9,1991,1999,114,https://www.profootballarchives.com/players/j/jurk00400.html
Bob Jury,Pittsburgh,1,1978,1978,15,8,https://www.profootballarchives.com/players/j/jury00200.html
Rube Juster,Minnesota,1,1946,1946,7,0,https://www.profootballarchives.com/players/j/just00200.html
Charlie Justice,North,Carolina,4,1950,1954,42,https://www.profootballarchives.com/players/j/just00400.html
Ed Justice,Gonzaga,7,1936,1942,64,26,https://www.profootballarchives.com/players/j/just00600.html
Steve Justice,Wake,Forest,1,2008,2008,8,https://www.profootballarchives.com/players/j/just00750.html
Winston Justice,Southern,California,7,2007,2013,63,https://www.profootballarchives.com/players/j/just00760.html
Kerry Justin,East,Los,Angeles,JC;,Oregon,State,https://www.profootballarchives.com/players/j/just00800.html
Paul Justin,Arizona,State,5,1995,1999,34,https://www.profootballarchives.com/players/j/just01000.html
Sid Justin,Los,Angeles,Southwest,JC;,Long,Beach,https://www.profootballarchives.com/players/j/just01200.html
Kyle Juszczyk,Harvard,12,2013,2024,189,142,https://www.profootballarchives.com/players/j/jusz00200.html
Steve Juzwik,Notre,Dame,4,1942,1948,29,https://www.profootballarchives.com/players/j/juzw00200.html
